GID,PID,SEASON,POSTSEASON,AWAY,PRESSURE,TO BEFORE,PRECIP,COLD49,HUMID,WINDY,GRASS,ALTITUDE,DIST,MAKE,BLOCKED,FKICKER,NAME,FG OF CAREER,SEASON OF CAREER
70,11330,2000,0,0,5,1,0,0,1,0,1,0,20,1,0,MH-390,Michael Husted,144,8
71,11340,2000,0,0,2,0,0,0,0,0,0,0,39,1,0,DA-030,David Akers,14,1
71,11408,2000,0,0,2,1,0,0,0,0,0,0,38,1,0,DA-030,David Akers,15,1
71,11450,2000,0,0,2,0,0,0,0,0,0,0,19,1,0,DA-030,David Akers,16,1
71,11472,2000,0,1,3,0,0,0,0,0,0,0,48,1,0,MA-070,Morten Andersen,613,18
72,11509,2000,0,0,2,0,0,0,0,0,1,0,37,0,0,PS-090,Pete Stoyanovich,278,12
72,11596,2000,0,1,2,0,0,0,0,0,1,0,27,1,0,RL-090,Rian Lindell,1,1
72,11626,2000,0,0,3,0,0,0,0,0,1,0,27,1,0,PS-090,Pete Stoyanovich,279,12
73,11734,2000,0,0,2,0,0,0,0,1,1,0,36,1,0,CB-170,Cary Blanchard,163,9
73,11742,2000,0,1,2,0,0,0,0,1,1,0,42,0,0,PD-020,Phil Dawson,19,2
73,11759,2000,0,0,2,0,0,0,0,1,1,0,47,1,0,CB-170,Cary Blanchard,164,9
73,11807,2000,0,0,3,0,0,0,0,1,1,0,28,1,0,CB-170,Cary Blanchard,165,9
74,11853,2000,0,1,2,0,0,0,0,0,0,0,34,1,0,JH-500,Jaret Holmes,3,2
74,11877,2000,0,0,2,0,0,0,0,0,0,0,42,1,0,MA-070,Morten Andersen,614,18
74,11884,2000,0,0,2,1,0,0,0,0,0,0,45,0,0,MA-070,Morten Andersen,615,18
74,11893,2000,0,1,2,1,0,0,0,0,0,0,27,1,0,JH-500,Jaret Holmes,4,2
74,11906,2000,0,0,2,0,0,0,0,0,0,0,28,1,0,MA-070,Morten Andersen,616,18
75,12046,2000,0,0,2,0,0,0,0,0,1,0,44,1,0,JN-060,Joe Nedney,83,5
75,12061,2000,0,0,2,1,0,0,0,0,1,0,42,1,0,JN-060,Joe Nedney,84,5
75,12087,2000,0,0,2,0,0,0,0,0,1,0,22,1,0,JN-060,Joe Nedney,85,5
75,12097,2000,0,1,2,0,0,0,0,0,1,0,42,1,0,RL-090,Rian Lindell,2,1
75,12111,2000,0,0,3,0,0,0,0,0,1,0,29,1,0,JN-060,Joe Nedney,86,5
75,12122,2000,0,0,1,0,0,0,0,0,1,0,34,0,0,JN-060,Joe Nedney,87,5
76,12163,2000,0,0,2,0,0,1,0,1,1,0,30,0,0,PE-010,Paul Edinger,8,1
76,12209,2000,0,1,2,0,0,1,0,1,1,0,44,1,0,DB-390,Doug Brien,162,7
76,12265,2000,0,0,3,0,0,1,0,1,1,0,38,1,0,PE-010,Paul Edinger,9,1
77,12321,2000,0,1,2,0,0,1,1,1,1,0,22,1,0,AD-080,Al Del Greco,341,17
77,12373,2000,0,0,2,0,0,1,1,1,1,0,35,0,1,NR-010,Neil Rackers,7,1
77,12414,2000,0,1,2,0,0,1,1,1,1,0,41,1,0,AD-080,Al Del Greco,342,17
77,12439,2000,0,1,3,0,0,1,1,1,1,0,33,0,0,AD-080,Al Del Greco,343,17
77,12454,2000,0,1,3,1,0,1,1,1,1,0,34,1,0,AD-080,Al Del Greco,344,17
77,12464,2000,0,0,1,0,0,1,1,1,1,0,46,0,0,NR-010,Neil Rackers,8,1
78,12473,2000,0,0,2,0,0,0,0,0,0,0,30,1,0,JH-090,Jason Hanson,258,9
78,12504,2000,0,1,2,0,0,0,0,0,0,0,44,1,0,RL-130,Ryan Longwell,117,4
78,12547,2000,0,1,2,0,0,0,0,0,0,0,51,1,0,RL-130,Ryan Longwell,118,4
78,12566,2000,0,1,2,0,0,0,0,0,0,0,31,1,0,RL-130,Ryan Longwell,119,4
79,12639,2000,0,0,2,0,0,0,1,0,1,0,30,1,0,OM-010,Olindo Mare,125,4
79,12655,2000,0,1,2,0,0,0,1,0,1,0,45,1,0,SC-070,Steve Christie,347,4
79,12680,2000,0,0,2,0,0,0,1,0,1,0,33,1,0,OM-010,Olindo Mare,126,4
79,12747,2000,0,1,3,0,0,0,1,0,1,0,23,1,0,SC-070,Steve Christie,348,4
80,12796,2000,0,0,2,0,0,0,-1,1,1,0,21,1,0,AV-040,Adam Vinatieri,156,5
80,12857,2000,0,1,2,0,0,0,-1,1,1,0,33,1,0,MV-010,Mike Vanderjagt,80,3
80,12884,2000,0,1,2,0,0,0,-1,1,1,0,33,1,0,MV-010,Mike Vanderjagt,81,3
80,12955,2000,0,1,1,0,0,0,-1,1,1,0,34,1,0,MV-010,Mike Vanderjagt,82,3
81,12993,2000,0,1,2,0,0,0,1,1,1,0,43,1,0,KB-230,Kris Brown,37,2
81,13008,2000,0,0,2,0,0,0,1,1,1,0,29,0,1,JH-050,John Hall,123,4
81,13033,2000,0,0,2,1,0,0,1,1,1,0,40,1,0,JH-050,John Hall,124,4
81,13095,2000,0,1,3,1,0,0,1,1,1,0,29,1,0,KB-230,Kris Brown,38,2
82,13152,2000,0,1,2,0,0,1,0,1,0,0,33,0,0,MH-390,Michael Husted,145,8
82,13210,2000,0,1,2,0,0,1,0,1,0,0,42,0,0,MH-390,Michael Husted,146,8
82,13266,2000,0,1,5,1,0,1,0,1,0,0,24,1,0,MH-390,Michael Husted,147,8
83,13333,2000,0,0,2,0,0,0,1,0,1,0,34,0,0,JC-090,John Carney,319,11
84,13452,2000,0,1,2,0,0,0,1,1,1,0,23,1,0,SJ-030,Sebastian Janikowski,8,1
84,13498,2000,0,1,2,0,0,0,1,1,1,0,35,1,0,SJ-030,Sebastian Janikowski,9,1
84,13609,2000,0,1,3,0,0,0,1,1,1,0,41,0,0,SJ-030,Sebastian Janikowski,10,1
84,13631,2000,0,1,5,0,0,0,1,1,1,0,35,0,0,SJ-030,Sebastian Janikowski,11,1
84,13641,2000,0,0,5,1,0,0,1,1,1,0,29,0,1,WR-050,Wade Richey,49,3
85,13667,2000,0,0,2,0,0,0,-1,1,1,0,49,1,0,SL-060,Steve Lindsey,6,1
85,13685,2000,0,1,2,0,0,0,-1,1,1,0,47,1,0,MS-520,Matt Stover,275,10
85,13707,2000,0,0,2,0,0,0,-1,1,1,0,31,0,0,SL-060,Steve Lindsey,7,1
85,13734,2000,0,1,2,0,0,0,-1,1,1,0,32,1,0,MS-520,Matt Stover,276,10
85,13743,2000,0,1,2,0,0,0,-1,1,1,0,43,1,0,MS-520,Matt Stover,277,10
85,13781,2000,0,1,3,0,0,0,-1,1,1,0,21,1,0,MS-520,Matt Stover,278,10
85,13795,2000,0,1,3,0,0,0,-1,1,1,0,24,1,0,MS-520,Matt Stover,279,10
86,13866,2000,0,0,2,0,0,0,0,0,0,0,37,1,0,GA-030,Gary Anderson,598,21
86,13893,2000,0,1,2,1,0,0,0,0,0,0,23,1,0,MG-120,Martin Gramatica,43,2
86,13901,2000,0,1,2,0,0,0,0,0,0,0,53,0,0,MG-120,Martin Gramatica,44,2
86,13911,2000,0,0,2,0,0,0,0,0,0,0,42,1,0,GA-030,Gary Anderson,599,21
86,13920,2000,0,1,2,0,0,0,0,0,0,0,33,1,0,MG-120,Martin Gramatica,45,2
86,13936,2000,0,1,2,0,0,0,0,0,0,0,35,1,0,MG-120,Martin Gramatica,46,2
86,13946,2000,0,0,3,0,0,0,0,0,0,0,51,0,1,GA-030,Gary Anderson,600,21
86,13973,2000,0,0,4,1,0,0,0,0,0,0,19,1,0,GA-030,Gary Anderson,601,21
87,14025,2000,0,1,2,0,0,0,0,0,1,0,31,1,0,DA-030,David Akers,17,1
87,14131,2000,0,1,3,1,0,0,0,0,1,0,29,1,0,DA-030,David Akers,18,1
88,14171,2000,0,1,2,0,0,0,1,0,0,0,36,1,0,JC-090,John Carney,320,11
88,14310,2000,0,0,6,0,0,0,1,0,0,0,29,1,0,SC-070,Steve Christie,349,4
88,14334,2000,0,0,5,0,0,0,1,0,0,0,46,1,0,SC-070,Steve Christie,350,4
89,14341,2000,0,0,2,0,0,0,0,0,1,1,22,1,0,JE-020,Jason Elam,254,8
89,14372,2000,0,1,2,1,0,0,0,0,1,1,45,1,0,PD-020,Phil Dawson,20,2
89,14382,2000,0,0,2,0,0,0,0,0,1,1,45,0,0,JE-020,Jason Elam,255,8
89,14425,2000,0,0,2,0,0,0,0,0,1,1,45,1,0,JE-020,Jason Elam,256,8
89,14485,2000,0,0,1,0,0,0,0,0,1,1,46,1,0,JE-020,Jason Elam,257,8
90,14664,2000,0,0,5,0,0,0,1,0,1,0,35,1,0,RL-130,Ryan Longwell,120,4
91,14703,2000,0,0,2,0,0,0,1,0,1,0,44,0,0,TP-120,Todd Peterson,160,6
91,14711,2000,0,1,2,0,0,0,1,0,1,0,47,0,0,SJ-030,Sebastian Janikowski,12,1
91,14723,2000,0,0,2,0,0,0,1,0,1,0,27,1,0,TP-120,Todd Peterson,161,6
91,14752,2000,0,1,2,0,0,0,1,0,1,0,59,0,0,SJ-030,Sebastian Janikowski,13,1
91,14762,2000,0,1,2,0,0,0,1,0,1,0,47,1,0,SJ-030,Sebastian Janikowski,14,1
91,14829,2000,0,1,5,1,0,0,1,0,1,0,43,1,0,SJ-030,Sebastian Janikowski,15,1
92,14865,2000,0,0,2,0,0,0,-1,1,1,0,23,1,0,AV-040,Adam Vinatieri,157,5
92,14918,2000,0,1,2,1,0,0,-1,1,1,0,38,1,0,JH-050,John Hall,125,4
92,14966,2000,0,1,1,0,0,0,-1,1,1,0,46,0,0,JH-050,John Hall,126,4
92,14987,2000,0,1,3,0,0,0,-1,1,1,0,27,1,0,JH-050,John Hall,127,4
93,15031,2000,0,0,2,1,0,0,0,0,0,0,51,0,0,DB-390,Doug Brien,163,7
93,15078,2000,0,1,2,0,0,0,0,0,0,0,52,1,0,JN-060,Joe Nedney,88,5
93,15092,2000,0,0,2,0,0,0,0,0,0,0,29,1,0,DB-390,Doug Brien,164,7
93,15095,2000,0,1,2,1,0,0,0,0,0,0,46,1,0,JN-060,Joe Nedney,89,5
94,15262,2000,0,0,2,0,0,0,1,0,1,0,24,1,0,BD-010,Brad Daluiso,121,7
94,15276,2000,0,0,2,0,0,0,1,0,1,0,20,1,0,BD-010,Brad Daluiso,122,7
95,15421,2000,0,0,2,1,0,0,0,0,0,0,36,1,0,KB-230,Kris Brown,39,2
95,15464,2000,0,0,2,0,0,0,0,0,0,0,28,1,0,KB-230,Kris Brown,40,2
96,15532,2000,0,0,2,0,0,1,1,1,0,0,21,0,0,RL-090,Rian Lindell,3,1
96,15548,2000,0,1,2,0,0,1,1,1,0,0,23,1,0,MV-010,Mike Vanderjagt,83,3
96,15590,2000,0,1,2,0,0,1,1,1,0,0,38,1,0,MV-010,Mike Vanderjagt,84,3
96,15594,2000,0,0,2,1,0,1,1,1,0,0,51,1,0,RL-090,Rian Lindell,4,1
96,15639,2000,0,1,3,0,0,1,1,1,0,0,40,1,0,MV-010,Mike Vanderjagt,85,3
98,15897,2000,0,0,2,0,0,0,1,0,1,0,37,1,0,KH-150,Kris Heppner,10,1
98,15910,2000,0,1,2,0,0,0,1,0,1,0,51,1,0,MS-520,Matt Stover,280,10
99,16043,2000,0,0,2,0,1,0,1,0,1,0,22,1,0,PE-010,Paul Edinger,10,1
100,16164,2000,0,1,2,0,0,0,0,0,1,0,23,1,0,MH-310,Mike Hollis,157,6
100,16202,2000,0,0,2,0,0,0,0,0,1,0,26,1,0,AD-080,Al Del Greco,345,17
100,16249,2000,0,0,2,0,0,0,0,0,1,0,44,0,0,AD-080,Al Del Greco,346,17
100,16262,2000,0,1,1,0,0,0,0,0,1,0,45,1,0,MH-310,Mike Hollis,158,6
100,16283,2000,0,0,3,1,0,0,0,0,1,0,28,1,0,AD-080,Al Del Greco,347,17
101,16312,2000,0,0,2,0,0,0,1,0,1,0,27,1,0,MG-120,Martin Gramatica,47,2
101,16322,2000,0,0,2,0,0,0,1,0,1,0,43,1,0,MG-120,Martin Gramatica,48,2
101,16355,2000,0,1,2,0,0,0,1,0,1,0,32,1,0,JH-090,Jason Hanson,259,9
101,16361,2000,0,0,2,0,0,0,1,0,1,0,50,1,0,MG-120,Martin Gramatica,49,2
101,16389,2000,0,1,2,0,0,0,1,0,1,0,47,1,0,JH-090,Jason Hanson,260,9
101,16418,2000,0,1,2,0,0,0,1,0,1,0,40,0,1,JH-090,Jason Hanson,261,9
101,16424,2000,0,0,3,0,0,0,1,0,1,0,55,1,0,MG-120,Martin Gramatica,50,2
102,16473,2000,0,0,2,0,0,0,0,0,0,0,50,1,0,MA-070,Morten Andersen,617,18
102,16514,2000,0,0,2,0,0,0,0,0,0,0,33,0,0,MA-070,Morten Andersen,618,18
102,16521,2000,0,0,2,0,0,0,0,0,0,0,44,1,0,MA-070,Morten Andersen,619,18
103,16632,2000,0,0,2,0,0,0,-1,1,1,0,21,1,0,MS-520,Matt Stover,281,10
103,16655,2000,0,0,2,0,0,0,-1,1,1,0,38,1,0,MS-520,Matt Stover,282,10
104,16847,2000,0,0,2,0,0,0,0,0,1,0,30,1,0,JN-060,Joe Nedney,90,5
104,16882,2000,0,1,2,0,0,0,0,0,1,0,38,1,0,WR-050,Wade Richey,50,3
104,16912,2000,0,0,3,0,0,0,0,0,1,0,38,1,0,JN-060,Joe Nedney,91,5
105,16980,2000,0,0,2,0,0,0,1,0,1,0,24,1,0,NR-010,Neil Rackers,9,1
105,17014,2000,0,1,2,0,0,0,1,0,1,0,48,0,0,JE-020,Jason Elam,258,8
105,17064,2000,0,1,3,0,0,0,1,0,1,0,48,0,0,JE-020,Jason Elam,259,8
106,17179,2000,0,0,2,1,1,0,1,1,0,0,32,1,0,TS-110,Tim Seder,10,1
106,17189,2000,0,0,2,0,1,0,1,1,0,0,23,1,0,TS-110,Tim Seder,11,1
107,17307,2000,0,1,2,0,0,0,0,0,0,0,27,1,0,AV-040,Adam Vinatieri,158,5
107,17332,2000,0,1,2,1,0,0,0,0,0,0,26,1,0,AV-040,Adam Vinatieri,159,5
107,17350,2000,0,1,2,1,0,0,0,0,0,0,28,1,0,AV-040,Adam Vinatieri,160,5
107,17415,2000,0,0,4,0,0,0,0,0,0,0,36,1,0,MV-010,Mike Vanderjagt,86,3
108,17448,2000,0,0,2,0,0,0,-1,1,1,0,23,1,0,MH-310,Mike Hollis,159,6
108,17494,2000,0,0,2,0,0,0,-1,1,1,0,33,1,0,MH-310,Mike Hollis,160,6
108,17505,2000,0,0,2,0,0,0,-1,1,1,0,51,1,0,MH-310,Mike Hollis,161,6
109,17604,2000,0,0,2,0,0,0,1,1,1,0,34,1,0,TP-120,Todd Peterson,162,6
109,17615,2000,0,0,2,0,0,0,1,1,1,0,20,1,0,TP-120,Todd Peterson,163,6
109,17669,2000,0,0,2,0,0,0,1,1,1,0,42,0,0,TP-120,Todd Peterson,164,6
110,17795,2000,0,0,2,0,0,0,0,0,0,0,38,1,0,GA-030,Gary Anderson,602,21
110,17839,2000,0,1,2,1,0,0,0,0,0,0,25,1,0,SC-070,Steve Christie,351,4
110,17846,2000,0,0,2,0,0,0,0,0,0,0,20,1,0,GA-030,Gary Anderson,603,21
110,17905,2000,0,1,3,0,0,0,0,0,0,0,48,1,0,SC-070,Steve Christie,352,4
110,17931,2000,0,0,4,0,0,0,0,0,0,0,21,1,0,GA-030,Gary Anderson,604,21
111,17950,2000,0,1,2,0,0,0,0,1,1,0,44,1,0,RL-090,Rian Lindell,5,1
111,18025,2000,0,1,2,0,0,0,0,1,1,0,43,0,0,RL-090,Rian Lindell,6,1
111,18062,2000,0,0,3,0,0,0,0,1,1,0,32,1,0,SJ-030,Sebastian Janikowski,16,1
112,18130,2000,0,0,2,0,0,0,0,1,0,0,51,1,0,DA-030,David Akers,19,1
112,18195,2000,0,0,2,0,0,0,0,1,0,0,29,1,0,DA-030,David Akers,20,1
112,18219,2000,0,1,3,0,0,0,0,1,0,0,25,1,0,PE-010,Paul Edinger,11,1
112,18239,2000,0,1,3,0,0,0,0,1,0,0,33,1,0,PE-010,Paul Edinger,12,1
112,18245,2000,0,1,3,0,0,0,0,1,0,0,40,1,0,PE-010,Paul Edinger,13,1
113,18296,2000,0,0,2,0,0,0,0,0,0,0,44,1,0,KB-230,Kris Brown,41,2
113,18337,2000,0,0,2,0,0,0,0,0,0,0,20,1,0,KB-230,Kris Brown,42,2
113,18367,2000,0,0,2,0,0,0,0,0,0,0,31,1,0,KB-230,Kris Brown,43,2
113,18388,2000,0,0,3,0,0,0,0,0,0,0,26,1,0,KB-230,Kris Brown,44,2
113,18393,2000,0,1,3,0,0,0,0,0,0,0,42,0,0,PD-020,Phil Dawson,21,2
113,18408,2000,0,0,1,1,0,0,0,0,0,0,33,1,0,KB-230,Kris Brown,45,2
114,18431,2000,0,1,2,0,0,0,1,0,1,0,28,1,0,OM-010,Olindo Mare,127,4
114,18465,2000,0,1,2,0,0,0,1,0,1,0,42,1,0,OM-010,Olindo Mare,128,4
114,18477,2000,0,1,2,0,0,0,1,0,1,0,36,0,0,OM-010,Olindo Mare,129,4
114,18508,2000,0,1,2,0,0,0,1,0,1,0,44,1,0,OM-010,Olindo Mare,130,4
114,18584,2000,0,0,3,0,0,0,1,0,1,0,34,1,0,JH-050,John Hall,128,4
114,18630,2000,0,0,5,0,0,0,1,0,1,0,40,1,0,JH-050,John Hall,129,4
115,18648,2000,0,0,2,0,0,0,0,0,1,0,42,0,0,CB-170,Cary Blanchard,166,9
115,18689,2000,0,0,2,0,0,0,0,0,1,0,34,1,0,CB-170,Cary Blanchard,167,9
115,18702,2000,0,1,2,0,0,0,0,0,1,0,45,0,0,DB-390,Doug Brien,165,7
115,18787,2000,0,0,1,0,0,0,0,0,1,0,30,0,0,CB-170,Cary Blanchard,168,9
116,18812,2000,0,1,2,0,0,0,0,0,0,0,35,1,0,JN-060,Joe Nedney,92,5
116,18825,2000,0,0,2,0,0,0,0,0,0,0,35,1,0,MA-070,Morten Andersen,620,18
116,18842,2000,0,1,2,0,0,0,0,0,0,0,48,1,0,JN-060,Joe Nedney,93,5
116,18862,2000,0,0,2,0,0,0,0,0,0,0,46,0,0,MA-070,Morten Andersen,621,18
116,18900,2000,0,1,2,0,0,0,0,0,0,0,25,1,0,JN-060,Joe Nedney,94,5
116,18915,2000,0,1,3,0,0,0,0,0,0,0,24,1,0,JN-060,Joe Nedney,95,5
116,18938,2000,0,0,3,1,0,0,0,0,0,0,31,1,0,MA-070,Morten Andersen,622,18
116,18946,2000,0,0,4,1,0,0,0,0,0,0,42,0,0,MA-070,Morten Andersen,623,18
117,18992,2000,0,0,2,0,0,0,-1,1,1,0,51,1,0,MS-520,Matt Stover,283,10
117,19011,2000,0,0,2,0,0,0,-1,1,1,0,49,1,0,MS-520,Matt Stover,284,10
117,19044,2000,0,1,2,0,0,0,-1,1,1,0,24,1,0,KB-230,Kris Brown,46,2
118,19149,2000,0,0,2,0,0,1,0,0,0,0,20,1,0,SC-070,Steve Christie,353,4
118,19184,2000,0,1,2,0,0,1,0,0,0,0,40,1,0,JH-050,John Hall,130,4
118,19213,2000,0,0,3,0,0,1,0,0,0,0,44,0,1,SC-070,Steve Christie,354,4
118,19222,2000,0,0,3,0,0,1,0,0,0,0,29,1,0,SC-070,Steve Christie,355,4
118,19233,2000,0,1,3,1,0,1,0,0,0,0,36,1,0,JH-050,John Hall,131,4
118,19245,2000,0,0,5,1,0,1,0,0,0,0,34,1,0,SC-070,Steve Christie,356,4
119,19340,2000,0,1,2,0,0,0,-1,0,1,0,39,1,0,NR-010,Neil Rackers,10,1
119,19362,2000,0,0,2,0,0,0,-1,0,1,0,18,1,0,PD-020,Phil Dawson,22,2
120,19460,2000,0,1,2,0,0,0,1,1,0,0,42,1,0,MH-310,Mike Hollis,162,6
120,19507,2000,0,0,2,0,0,0,1,1,0,0,19,1,0,TS-110,Tim Seder,12,1
120,19534,2000,0,1,3,0,0,0,1,1,0,0,49,0,1,MH-310,Mike Hollis,163,6
121,19655,2000,0,1,2,0,0,0,0,0,0,0,29,0,0,JH-090,Jason Hanson,262,9
121,19685,2000,0,1,2,0,0,0,0,0,0,0,21,1,0,JH-090,Jason Hanson,263,9
122,19751,2000,0,1,2,0,0,0,0,1,1,0,51,1,0,RL-130,Ryan Longwell,121,4
122,19817,2000,0,1,2,0,0,0,0,1,1,0,53,0,0,RL-130,Ryan Longwell,122,4
122,19868,2000,0,1,3,0,0,0,0,1,1,0,48,1,0,RL-130,Ryan Longwell,123,4
123,19984,2000,0,1,2,1,1,1,0,1,1,0,48,0,0,DA-030,David Akers,21,1
123,20030,2000,0,0,3,0,1,1,0,1,1,0,31,1,0,BD-010,Brad Daluiso,123,7
124,20081,2000,0,0,2,0,0,0,1,1,1,0,53,0,0,WR-050,Wade Richey,51,3
124,20116,2000,0,0,2,0,0,0,1,1,1,0,44,1,0,WR-050,Wade Richey,52,3
124,20160,2000,0,0,2,0,0,0,1,1,1,0,49,0,0,WR-050,Wade Richey,53,3
124,20170,2000,0,1,2,0,0,0,1,1,1,0,48,1,0,PS-090,Pete Stoyanovich,280,12
124,20232,2000,0,1,3,1,0,0,1,1,1,0,46,1,0,PS-090,Pete Stoyanovich,281,12
125,20278,2000,0,0,2,0,0,0,1,0,0,0,50,1,0,RL-090,Rian Lindell,7,1
125,20370,2000,0,0,3,0,0,0,1,0,0,0,24,1,0,RL-090,Rian Lindell,8,1
125,20413,2000,0,1,4,0,0,0,1,0,0,0,37,1,0,TP-120,Todd Peterson,165,6
126,20440,2000,0,1,2,0,0,0,1,0,1,0,30,1,0,GA-030,Gary Anderson,605,21
126,20488,2000,0,0,2,0,0,0,1,0,1,0,47,1,0,MG-120,Martin Gramatica,51,2
126,20504,2000,0,1,2,0,0,0,1,0,1,0,37,1,0,GA-030,Gary Anderson,606,21
126,20524,2000,0,0,2,0,0,0,1,0,1,0,26,1,0,MG-120,Martin Gramatica,52,2
127,20589,2000,0,1,2,0,0,0,1,0,1,0,40,1,0,SJ-030,Sebastian Janikowski,17,1
127,20605,2000,0,1,2,0,0,0,1,0,1,0,40,1,0,SJ-030,Sebastian Janikowski,18,1
127,20618,2000,0,1,2,0,0,0,1,0,1,0,54,1,0,SJ-030,Sebastian Janikowski,19,1
127,20637,2000,0,1,2,0,0,0,1,0,1,0,29,1,0,SJ-030,Sebastian Janikowski,20,1
127,20689,2000,0,1,2,0,0,0,1,0,1,0,42,0,0,SJ-030,Sebastian Janikowski,21,1
127,20706,2000,0,0,3,0,0,0,1,0,1,0,40,0,1,JC-090,John Carney,321,11
127,20730,2000,0,1,6,1,0,0,1,0,1,0,24,1,0,SJ-030,Sebastian Janikowski,22,1
128,20768,2000,0,1,2,0,0,0,0,0,1,0,46,1,0,AD-080,Al Del Greco,348,17
128,20801,2000,0,1,2,1,0,0,0,0,1,0,21,1,0,AD-080,Al Del Greco,349,17
129,20900,2000,0,0,2,0,0,0,0,0,1,0,30,1,0,CB-170,Cary Blanchard,169,9
129,20911,2000,0,1,2,0,0,0,0,0,1,0,35,1,0,KH-150,Kris Heppner,11,1
129,20947,2000,0,0,2,0,0,0,0,0,1,0,56,0,0,CB-170,Cary Blanchard,170,9
129,20952,2000,0,1,2,0,0,0,0,0,1,0,28,1,0,KH-150,Kris Heppner,12,1
129,20988,2000,0,1,2,0,0,0,0,0,1,0,29,1,0,KH-150,Kris Heppner,13,1
129,21006,2000,0,1,3,0,0,0,0,0,1,0,51,0,0,KH-150,Kris Heppner,14,1
129,21020,2000,0,1,3,0,0,0,0,0,1,0,33,0,0,KH-150,Kris Heppner,15,1
130,21151,2000,0,1,2,0,0,0,0,0,0,0,51,1,0,MG-120,Martin Gramatica,53,2
130,21181,2000,0,1,3,0,0,0,0,0,0,0,34,1,0,MG-120,Martin Gramatica,54,2
131,21236,2000,0,0,2,0,0,0,0,1,1,0,41,1,0,PE-010,Paul Edinger,14,1
131,21276,2000,0,0,2,0,0,0,0,1,1,0,37,1,0,PE-010,Paul Edinger,15,1
131,21333,2000,0,1,3,0,0,0,0,1,1,0,19,1,0,MV-010,Mike Vanderjagt,87,3
132,21403,2000,0,1,2,0,0,0,0,0,1,0,38,1,0,MS-520,Matt Stover,285,10
132,21511,2000,0,1,3,0,0,0,0,0,1,0,32,1,0,MS-520,Matt Stover,286,10
133,21564,2000,0,0,2,0,0,1,-1,1,1,0,19,1,0,PD-020,Phil Dawson,23,2
133,21577,2000,0,1,2,0,0,1,-1,1,1,0,39,1,0,BD-010,Brad Daluiso,124,7
134,21726,2000,0,1,2,0,0,0,0,0,0,0,40,1,0,OM-010,Olindo Mare,131,4
134,21759,2000,0,1,2,0,0,0,0,0,0,0,38,1,0,OM-010,Olindo Mare,132,4
134,21786,2000,0,1,2,0,0,0,0,0,0,0,41,1,0,OM-010,Olindo Mare,133,4
135,21854,2000,0,1,2,0,1,1,1,1,1,0,19,1,0,SC-070,Steve Christie,357,4
135,21896,2000,0,0,2,1,1,1,1,1,1,0,48,1,0,AV-040,Adam Vinatieri,161,5
135,21975,2000,0,0,3,0,1,1,1,1,1,0,43,1,0,AV-040,Adam Vinatieri,162,5
135,21988,2000,0,1,6,1,1,1,1,1,1,0,48,1,0,SC-070,Steve Christie,358,4
135,22002,2000,0,1,5,0,1,1,1,1,1,0,32,1,0,SC-070,Steve Christie,359,4
136,22029,2000,0,1,2,0,0,0,0,0,0,0,34,0,0,WR-050,Wade Richey,54,3
136,22090,2000,0,0,2,0,0,0,0,0,0,0,44,1,0,DB-390,Doug Brien,166,7
137,22202,2000,0,1,2,0,0,0,0,1,1,0,31,1,0,JE-020,Jason Elam,260,8
137,22247,2000,0,1,2,0,0,0,0,1,1,0,41,1,0,JE-020,Jason Elam,261,8
137,22255,2000,0,0,2,0,0,0,0,1,1,0,45,1,0,JH-050,John Hall,132,4
137,22279,2000,0,0,2,0,0,0,0,1,1,0,26,1,0,JH-050,John Hall,133,4
137,22291,2000,0,1,2,0,0,0,0,1,1,0,23,1,0,JE-020,Jason Elam,262,8
137,22319,2000,0,0,3,0,0,0,0,1,1,0,28,1,0,JH-050,John Hall,134,4
138,22430,2000,0,1,2,0,0,0,1,0,1,0,28,1,0,TP-120,Todd Peterson,166,6
138,22483,2000,0,0,3,0,0,0,1,0,1,0,33,0,0,SL-040,Shane Lechler,1,1
139,22538,2000,0,0,2,0,0,0,0,1,0,0,40,0,0,DA-030,David Akers,22,1
139,22628,2000,0,1,2,0,0,0,0,1,0,0,48,1,0,TS-110,Tim Seder,13,1
139,22640,2000,0,0,3,0,0,0,0,1,0,0,34,1,0,DA-030,David Akers,23,1
139,22677,2000,0,1,5,1,0,0,0,1,0,0,27,1,0,TS-110,Tim Seder,14,1
139,22690,2000,0,0,6,1,0,0,0,1,0,0,34,1,0,DA-030,David Akers,24,1
139,22709,2000,0,0,5,0,0,0,0,1,0,0,32,1,0,DA-030,David Akers,25,1
140,22721,2000,0,1,2,0,1,1,1,0,0,0,51,0,0,JC-090,John Carney,322,11
140,22784,2000,0,1,2,0,1,1,1,0,0,0,19,1,0,JC-090,John Carney,323,11
140,22797,2000,0,1,2,0,1,1,1,0,0,0,41,1,0,JC-090,John Carney,324,11
140,22840,2000,0,1,3,0,1,1,1,0,0,0,28,1,0,JC-090,John Carney,325,11
140,22859,2000,0,0,6,1,1,1,1,0,0,0,48,1,0,RL-090,Rian Lindell,9,1
141,22928,2000,0,0,2,0,0,0,1,0,1,0,21,1,0,AD-080,Al Del Greco,350,17
141,22952,2000,0,0,2,0,0,0,1,0,1,0,24,0,0,AD-080,Al Del Greco,351,17
141,22973,2000,0,0,3,0,0,0,1,0,1,0,31,1,0,AD-080,Al Del Greco,352,17
